file,class,method,variable,usage
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method002/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method002/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method008/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method008/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method008/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method001/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method001/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method001/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method007/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method007/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method007/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method003/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method003/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method003/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method006/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method006/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abefz\kibou\zriie\rssso\mfyyv\Class001140.java,generated.abefz.kibou.zriie.rssso.mfyyv.Class001140,method006/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method005/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method005/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method005/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method009/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method009/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method009/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method000/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method000/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method000/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method003/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method003/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method003/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method004/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method004/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method004/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method007/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method007/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method007/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method001/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method001/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method001/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method008/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method008/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method008/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method006/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method006/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method006/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method002/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method002/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\abnhh\otghm\wvkjx\yxpnk\nsnkz\Class001600.java,generated.abnhh.otghm.wvkjx.yxpnk.nsnkz.Class001600,method002/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method009/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method009/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method009/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method003/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method003/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method003/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method000/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method000/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method000/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method005/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method005/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method005/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method007/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method007/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method007/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method001/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method001/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method001/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method004/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method004/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method004/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method008/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method008/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method008/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method002/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method002/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method002/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method006/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method006/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\addzw\espmo\awuxq\hucab\nqwdq\Class001588.java,generated.addzw.espmo.awuxq.hucab.nqwdq.Class001588,method006/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method002/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method002/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method002/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method006/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method006/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method006/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method003/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method003/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method003/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method000/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method000/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method000/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method005/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method005/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method005/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method008/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method008/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method008/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method001/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method001/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method001/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method009/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method009/1[helpers.Context],dateFormat,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method009/1[helpers.Context],logger,3
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method004/1[helpers.Context],classId,1
D:\UNIVERSIDAD\TFG\Repositorio\java-bullshifier-master\proyectoExtenso\src\main\java\generated\adedj\plvtj\jnbcd\xgijt\wxkgo\Class000342.java,generated.adedj.plvtj.jnbcd.xgijt.wxkgo.Class000342,method004/1[helpers.Context],dateFormat,1
